stn_code,sampling_date,state,location,agency,type,so2,no2,rspm,spm,location_monitoring_station,pm2_5,date
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,11.2,76.5,72,272,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,8.8,40.7,67,205,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,6.8,50.8,43,163,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,14.2,69.7,28,131,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,9.8,47.5,49,162,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,10.3,52.2,31,169,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,15.3,65,49,199,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,9.3,58,60,312,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,10,64.8,73,273,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,8,49.8,38,195,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5,76.2,47,132,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,9.6,53.6,62,212,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,13.4,48.3,64,202,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,9,56.5,114,213,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,7.7,48.4,53,148,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,7,39.6,88,213,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,2.8,36.3,54,182,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.1,36,54,212,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,24.9,50.7,38,206,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,NA,50.3,35,186,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,16.5,46.7,47,134,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,19.7,29.9,54,151,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,6.6,48.3,65,203,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,27.6,58.1,53,143,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,10.2,46.4,49,154,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.6,15.7,36,270,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,50.1,69,307,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,NA,97.3,68,296,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,44,77,286,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,53.7,78,215,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,8.1,51.2,51,211,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,2.9,49.3,44,199,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,3.8,54.1,49,173,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,3.8,48.9,40,171,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,34.2,58.4,92,199,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,NA,30.6,123,280,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,8.1,36.5,102,299,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5,32.9,36,106,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,3.1,41,91,232,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.6,27.5,22,131,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,NA,16.6,36,180,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,29.3,60,204,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,2.9,35.2,54,142,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,NA,NA,37,97,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,NA,15,24,103,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,NA,30.2,28,102,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,3,37.8,30,143,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,43,43,161,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.8,28.2,82,225,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.6,31.5,79,276,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,NA,33,45,94,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,2.9,27.1,3,139,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,7.3,27.1,91,174,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,34.5,59,145,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,NA,10.8,115,211,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,20.6,46.9,32,164,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,NA,33.1,84,241,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,26.4,31.1,79,294,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,13.2,27.5,98,290,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,3.4,38.2,71,276,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,3.4,38.4,113,240,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.5,41,103,242,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,2.9,34.6,95,274,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,14.4,37.7,87,251,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,2.6,34.5,74,196,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.5,36.4,98,263,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,6.3,35.7,80,194,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,35,91,232,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.8,33,66,162,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,6,50.3,142,276,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,NA,53.5,55,162,ABIDS Circle,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.8,36.8,130,308,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,32,88,243,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.7,31.6,138,299,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.6,33.2,95,281,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.3,36.2,92,307,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5,37.2,86,308,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,30.8,63,218,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.6,32,96,350,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.8,39.4,63,249,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.6,37.8,87,247,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.8,35,64,226,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.5,31,96,284,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.1,43.2,135,375,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.7,33.4,70,265,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,6.6,48,84,292,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,32,87,297,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,40,102,325,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,38.8,68,250,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.8,33.2,78,259,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,49.8,178,496,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.5,72,95,352,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,58,81,214,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,6.4,47.6,101,310,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.8,49.6,137,363,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5,32.2,99,348,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,40.6,110,300,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.6,32,80,287,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.5,41.2,70,255,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,35.4,70,263,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,46.6,77,248,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.1,30.4,101,275,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,53.2,97,295,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.8,50.8,63,131,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,40.7,132,339,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.1,30.4,81,221,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,44.6,141,400,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,43.6,105,340,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.1,53.5,137,562,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.1,33,124,362,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,30.9,96,344,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,40.9,115,320,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,44,129,364,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.8,42.7,117,317,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.6,37.3,142,396,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.6,37.8,103,348,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,31.1,95,308,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.1,39.6,101,314,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,38.5,80,242,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,23.1,75,198,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,29.1,94,435,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.6,19.4,58,130,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,29.1,170,365,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,34.3,81,322,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,32.9,93,327,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,35.3,88,265,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,37.5,73,222,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.1,20.1,78,258,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.1,22.2,91,357,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,29.1,69,212,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.1,26,79,221,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,31.6,99,335,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.1,22,63,183,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.1,27.2,68,293,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.6,29.2,114,320,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.1,28,79,270,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.9,34.8,97,233,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,31,85,238,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,25.6,76,236,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,24.2,63,204,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.8,25.2,77,221,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5,23.8,91,251,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.1,26.7,88,260,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,24.8,65,232,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.6,27,90,324,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,6.1,37,102,283,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.6,35.6,104,232,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,4.7,23.8,75,234,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,28.6,81,212,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,25.9,88,292,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,27.3,102,320,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.5,27.5,98,277,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,25.9,76,223,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.7,28.2,54,207,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.3,27.5,87,237,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,32.9,97,224,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.6,28.1,107,271,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.7,40.3,117,301,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.6,28.6,112,347,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,26.1,108,280,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5,24.1,116,320,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.7,36.6,127,345,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.7,29.9,105,358,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.1,28.6,105,315,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.1,30.6,126,296,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.2,28,138,343,Charminar,NA,########
NA,########,Andhra Pradesh,Hyderabad,NA,Residential and others,5.4,38.6,129,331,Charminar,NA,########
